"Id","ActiveUntil","DateRegistered","State","DeviceName","OwnerEmail","MAC","Vlan"
204,"2022-06-13 14:30:21","2021-12-13 14:30:21",0,"pack","16098Jorge.Morgan@microsoft.com","portland-1147064035","Vlan4"
205,"2022-06-13 14:02:09","2021-12-13 14:02:09",1,"polaroid","4078Jada.Green@hotmail.com","Post-ironic-58505308","Vlan9"
206,"2022-06-13 14:57:11","2021-12-13 14:57:11",1,"pack","23816Jesus.Allen@microsoft.com","VHS-1405158362","Vlan3"
207,"2022-06-13 14:08:48","2021-12-13 14:08:48",2,"man","7909Jose.Patterson@hotmail.com","richardson-1038476112","Vlan4"
208,"2022-06-13 14:56:14","2021-12-13 14:56:14",2,"work","23588Sophia.Phillips@microsoft.com","terry-1976306722","Vlan8"
209,"2022-06-13 14:09:24","2021-12-13 14:09:24",2,"portland","8216Darron.Garcia@hotmail.com","richardson-234089072","Vlan3"
210,"2022-06-13 14:00:20","2021-12-13 14:00:20",2,"vegan","2121Matthew.Henderson@microsoft.com","you-698585075","Vlan2"
211,"2022-06-13 14:15:56","2021-12-13 14:15:56",1,"kale","10786Hannah.Ward@hotmail.com","raw-1422837838","Vlan10"
212,"2022-06-13 14:24:13","2021-12-13 14:24:13",0,"chillwave","13919Ashley.Diaz@telus.net","DIY-591232538","Vlan9"
213,"2022-06-13 15:30:26","2021-12-13 15:30:26",1,"fap","30559Timothy.Barnes@gmx.com","marfa-142284049","Vlan2"
214,"2022-06-13 14:28:23","2021-12-13 14:28:23",0,"irony","15462Gabriela.Pitt@microsoft.com","semiotics-931409698","Vlan5"
215,"2022-06-13 15:16:44","2021-12-13 15:16:44",0,"chillwave","27975Thomas.Coleman@gmail.com","artisan-819948621","Vlan9"
216,"2022-06-13 14:19:30","2021-12-13 14:19:30",2,"narwhal","12078Briana.Diaz@rogers.ca","truffaut-442633927","Vlan7"
217,"2022-06-13 14:53:28","2021-12-13 14:53:28",1,"post-ironic","22894Sara.Garcia@live.com","VHS-380643712","Vlan2"
218,"2022-06-13 15:31:54","2021-12-13 15:31:54",1,"high","30863Cody.Phillips@gmail.com","truck-278507758","Vlan8"
219,"2022-06-13 14:40:15","2021-12-13 14:40:15",0,"pork","19115Violet.James@rogers.ca","rights-1625375134","Vlan4"
220,"2022-06-13 14:02:32","2021-12-13 14:02:32",2,"pack","4404Stephanie.Yarobi@rogers.ca","beer-1224535858","Vlan7"
221,"2022-06-13 14:00:15","2021-12-13 14:00:15",1,"ennui","1984Aaron.Murphy@gmx.com","pickled-2045860725","Vlan9"
222,"2022-06-13 15:30:09","2021-12-13 15:30:09",2,"freegan","30502Jason.Pitt@telus.net","raw-173725234","Vlan4"
223,"2022-06-13 14:40:36","2021-12-13 14:40:36",1,"kale","19227Nathaniel.Radcliff@telus.net","salvia-844211269","Vlan9"
224,"2022-06-13 14:49:39","2021-12-13 14:49:39",2,"shoreditch","21890Jake.MacKenzie@rogers.ca","bird-410518484","Vlan3"
225,"2022-06-13 15:26:26","2021-12-13 15:26:26",2,"kogi","29858Hannah.Rodriguez@rogers.ca","dreamcatcher-535272279","Vlan1"
226,"2022-06-13 15:12:10","2021-12-13 15:12:10",1,"DIY","27020Aaron.Jenkins@shaw.ca","semiotics-1627829613","Vlan4"
227,"2022-06-13 14:42:45","2021-12-13 14:42:45",1,"trade","19897Jonathan.Hughes@microsoft.com","dreamcatcher-914714932","Vlan2"
228,"2022-06-13 14:05:41","2021-12-13 14:05:41",1,"gastropub","6166Richard.MacKenzie@gmx.com","truffaut-888101225","Vlan9"
229,"2022-06-13 14:37:50","2021-12-13 14:37:50",0,"semiotics","18380Shalonda.Wood@microsoft.com","high-547356956","Vlan3"
230,"2022-06-13 14:53:40","2021-12-13 14:53:40",0,"portland","22946Alex.Garcia@rogers.ca","butcher-299574057","Vlan5"
231,"2022-06-13 14:25:32","2021-12-13 14:25:32",0,"hella","14403Briana.Timms@live.com","Polaroid-128741810","Vlan2"
232,"2022-06-13 15:51:58","2021-12-13 15:51:58",2,"irony","34081Brendan.Brugger@gmail.com","terry-117473570","Vlan4"
233,"2022-06-13 15:38:58","2021-12-13 15:38:58",2,"organic","32033Isabella.MacDonald@gmx.com","DIY-1325949280","Vlan4"
234,"2022-06-13 14:39:22","2021-12-13 14:39:22",1,"park","18879Connor.Olsen@shaw.ca","carles-1335374344","Vlan1"
235,"2022-06-13 14:03:33","2021-12-13 14:03:33",2,"child","4947Trevor.Wilson@gmail.com","street-1584289304","Vlan7"
236,"2022-06-13 14:09:17","2021-12-13 14:09:17",1,"street","8141Jade.Turner@rogers.ca","biodiesel-1627383078","Vlan1"
237,"2022-06-13 15:52:39","2021-12-13 15:52:39",1,"raw","34169Kelly.MacDonald@att.com","marfa-1066005059","Vlan6"
238,"2022-06-13 14:04:17","2021-12-13 14:04:17",1,"world","5500Silvia.Rogers@gmail.com","ennui-1104686934","Vlan3"
239,"2022-06-13 14:46:06","2021-12-13 14:46:06",2,"hoodie","20943Mason.Powell@microsoft.com","tofu-133027868","Vlan1"
240,"2022-06-13 13:59:37","2021-12-13 13:59:37",2,"semiotics","63Sara.Morris@gmx.com","butcher-1386310023","Vlan4"
241,"2022-06-13 14:36:40","2021-12-13 14:36:40",1,"truck","17975Melisa.Flores@shaw.ca","direct-614041041","Vlan8"
242,"2022-06-13 15:13:27","2021-12-13 15:13:27",2,"put","27290Isabella.Martin@hotmail.com","put-461818275","Vlan6"
243,"2022-06-13 14:42:45","2021-12-13 14:42:45",2,"man","19897Jonathan.Hughes@microsoft.com","seitan-925132974","Vlan5"
244,"2022-06-13 14:07:03","2021-12-13 14:07:03",1,"occupy","7047Trevor.Lee@hotmail.com","etsy-1902801153","Vlan4"
245,"2022-06-13 14:35:28","2021-12-13 14:35:28",1,"you","17590Dalton.Ratzlaff@gmx.com","butcher-869122942","Vlan2"
246,"2022-06-13 14:18:35","2021-12-13 14:18:35",0,"on","11742Emily.Flores@gmail.com","irony-1810410155","Vlan6"
247,"2022-06-13 15:26:06","2021-12-13 15:26:06",2,"etsy","29799Courtney.Hall@hotmail.com","fund-1935789154","Vlan8"
248,"2022-06-13 14:25:05","2021-12-13 14:25:05",0,"put","14258Alexa.Murphy@telus.net","pinterest-370652956","Vlan4"
249,"2022-06-13 14:55:35","2021-12-13 14:55:35",2,"irony","23401Matthew.Mitchell@telus.net","selvage-1567063118","Vlan10"
250,"2022-06-13 14:04:08","2021-12-13 14:04:08",2,"mustache","5407Stephen.Wilson@microsoft.com","master-177867069","Vlan9"
251,"2022-06-13 14:56:01","2021-12-13 14:56:01",2,"ethnic","23536Olivia.Taylor@gmx.com","readymade-2056906815","Vlan9"
252,"2022-06-13 14:00:39","2021-12-13 14:00:39",0,"art","2487Cody.Daeninck@hotmail.com","fap-1002030254","Vlan2"
253,"2022-06-13 14:15:22","2021-12-13 14:15:22",0,"odd","10579Tanner.Hayes@microsoft.com","authentic-445691122","Vlan7"
254,"2022-06-13 15:20:03","2021-12-13 15:20:03",2,"biodiesel","28594Kaitlyn.Tellies@gmail.com","ennui-339702328","Vlan2"
255,"2022-06-13 14:01:23","2021-12-13 14:01:23",2,"batch","3393Victoria.Brandzin@att.com","pitchfork-1861269983","Vlan2"
256,"2022-06-13 14:25:41","2021-12-13 14:25:41",0,"butcher","14451Jocelyn.Main@live.com","apparel-67823333","Vlan5"
257,"2022-06-13 15:26:26","2021-12-13 15:26:26",0,"pop-up","29858Hannah.Rodriguez@rogers.ca","park-1460258128","Vlan4"
258,"2022-06-13 14:29:11","2021-12-13 14:29:11",1,"batch","15739Luis.Verstraete@gmx.com","craft-322920208","Vlan2"
259,"2022-06-13 15:00:19","2021-12-13 15:00:19",0,"truffaut","24510Vanessa.Sanders@rogers.ca","echo-185483422","Vlan10"
260,"2022-06-13 14:44:24","2021-12-13 14:44:24",1,"group","20404Kayla.Davis@att.com","bag-1585492359","Vlan5"
261,"2022-06-13 15:54:00","2021-12-13 15:54:00",2,"level","34406Ava.Brown@telus.net","gentrify-1103452432","Vlan9"
262,"2022-06-13 14:08:55","2021-12-13 14:08:55",1,"loko","7976Raymundo.Robinson@att.com","eye-1670784572","Vlan5"
263,"2022-06-13 14:54:57","2021-12-13 14:54:57",0,"pickled","23247Katie.Morris@att.com","butcher-1259749518","Vlan2"
264,"2022-06-13 14:48:50","2021-12-13 14:48:50",2,"high","21656Caitlin.MacDonald@microsoft.com","brooklyn-1204622393","Vlan2"
265,"2022-06-13 14:44:02","2021-12-13 14:44:02",0,"keffiyeh","20290Isaac.Pitt@gmx.com","PBR-466466861","Vlan8"
266,"2022-06-13 15:05:36","2021-12-13 15:05:36",2,"cosby","25652Madison.Bryant@hotmail.com","probably-89000826","Vlan3"
267,"2022-06-13 14:06:51","2021-12-13 14:06:51",0,"hand","6945Gabrielle.Flores@gmx.com","semiotics-124690528","Vlan6"
268,"2022-06-13 14:23:44","2021-12-13 14:23:44",1,"direct","13730Gabriel.Jones@shaw.ca","truffaut-951993384","Vlan8"
269,"2022-06-13 15:38:01","2021-12-13 15:38:01",0,"party","31855Jenna.Robinson@rogers.ca","authentic-1515424037","Vlan9"
270,"2022-06-13 14:43:29","2021-12-13 14:43:29",0,"high","20116Megan.Jones@gmail.com","Pop-up-1809784339","Vlan7"
271,"2022-06-13 15:43:12","2021-12-13 15:43:12",1,"of","32694James.Martin@gmx.com","heard-1895210499","Vlan7"
272,"2022-06-13 14:32:13","2021-12-13 14:32:13",1,"Messenger","16617Andrea.Washington@microsoft.com","tofu-2078780031","Vlan5"
273,"2022-06-13 15:20:35","2021-12-13 15:20:35",2,"Post-ironic","28722Amanda.Bell@live.com","shorts-603396997","Vlan3"
274,"2022-06-13 13:59:42","2021-12-13 13:59:42",0,"terry","637Miguel.Martinez@gmail.com","shorts-426897245","Vlan1"
275,"2022-06-13 15:16:44","2021-12-13 15:16:44",1,"forage","27975Thomas.Coleman@gmail.com","pour-over-1198982784","Vlan3"
276,"2022-06-13 14:30:21","2021-12-13 14:30:21",1,"week","16098Jorge.Morgan@microsoft.com","trust-1851859968","Vlan8"
277,"2022-06-13 15:47:44","2021-12-13 15:47:44",0,"vice","33383Luke.Ross@live.com","salvia-930153775","Vlan8"
278,"2022-06-13 14:14:41","2021-12-13 14:14:41",2,"messenger","10264Melissa.Henderson@microsoft.com","denim-658903625","Vlan6"
279,"2022-06-13 14:00:39","2021-12-13 14:00:39",2,"VHS","2487Cody.Daeninck@hotmail.com","semiotics-2073953496","Vlan3"
280,"2022-06-13 14:14:26","2021-12-13 14:14:26",2,"heard","10154Katelyn.Stewart@gmail.com","sweater-365656810","Vlan9"
281,"2022-06-13 15:50:56","2021-12-13 15:50:56",0,"life","33902Jason.Clark@hotmail.com","party-29774396","Vlan10"
282,"2022-06-13 14:35:59","2021-12-13 14:35:59",0,"loko","17759Vanessa.Miller@telus.net","jean-1859278964","Vlan3"
283,"2022-06-13 14:03:59","2021-12-13 14:03:59",2,"odd","5300Gabriella.Phillips@live.com","whatever-1141089079","Vlan3"
284,"2022-06-13 14:27:43","2021-12-13 14:27:43",1,"Cardigan","15235Juan.Foster@live.com","artisan-560226490","Vlan5"
285,"2022-06-13 14:07:16","2021-12-13 14:07:16",1,"richardson","7164Isabella.Bryant@live.com","semiotics-1781191487","Vlan3"
286,"2022-06-13 15:56:03","2021-12-13 15:56:03",1,"cleanse","34754William.Morgan@hotmail.com","retro-651116276","Vlan9"
287,"2022-06-13 15:36:44","2021-12-13 15:36:44",0,"party","31629Kathryn.Lopez@live.com","organic-1750736205","Vlan7"
288,"2022-06-13 14:38:31","2021-12-13 14:38:31",0,"ennui","18619Chase.Miller@live.com","semiotics-2056050100","Vlan5"
289,"2022-06-13 14:39:33","2021-12-13 14:39:33",1,"Lomo","18917Cathey.Henderson@gmail.com","way-1745684797","Vlan9"
290,"2022-06-13 14:51:31","2021-12-13 14:51:31",2,"VHS","22369John.Rodriguez@att.com","haven't-546434629","Vlan10"
291,"2022-06-13 14:13:58","2021-12-13 14:13:58",0,"life","9990Khalilah.Sanchez@hotmail.com","government-294471710","Vlan6"
292,"2022-06-13 14:45:44","2021-12-13 14:45:44",0,"master","20827Spencer.Johnson@att.com","terry-1801485446","Vlan10"
293,"2022-06-13 14:04:58","2021-12-13 14:04:58",0,"trade","5800Michelle.Campbell@microsoft.com","apparel-1814921779","Vlan9"
294,"2022-06-13 15:35:40","2021-12-13 15:35:40",0,"truck","31459Lekisha.Hughes@shaw.ca","art-2137688775","Vlan2"
295,"2022-06-13 14:35:59","2021-12-13 14:35:59",1,"Umami","17759Vanessa.Miller@telus.net","Dreamcatcher-833664773","Vlan5"
296,"2022-06-13 14:17:35","2021-12-13 14:17:35",0,"Umami","11429Jordan.Walker@att.com","american-1077474187","Vlan4"
297,"2022-06-13 14:02:53","2021-12-13 14:02:53",1,"fund","4576Noah.Coleman@att.com","irony-1923463380","Vlan10"
298,"2022-06-13 15:16:13","2021-12-13 15:16:13",1,"raw","27882Mark.Mitchell@att.com","stumptown-2007790062","Vlan4"
299,"2022-06-13 14:35:38","2021-12-13 14:35:38",0,"day","17639Pilar.Price@hotmail.com","helvetica-1278352502","Vlan2"
300,"2022-06-13 13:59:37","2021-12-13 13:59:37",2,"fact","179Daniel.Jenkins@microsoft.com","put-1280083613","Vlan1"
301,"2022-06-13 15:53:00","2021-12-13 15:53:00",1,"fixie","34245Jordan.Brooks@rogers.ca","mlkshk-1687694410","Vlan7"
302,"2022-06-13 14:35:38","2021-12-13 14:35:38",0,"truffaut","17639Pilar.Price@hotmail.com","trade-994164076","Vlan6"
303,"2022-06-13 14:43:29","2021-12-13 14:43:29",2,"batch","20116Megan.Jones@gmail.com","skateboard-1388035959","Vlan2"
304,"2022-06-13 14:05:23","2021-12-13 14:05:23",1,"biodiesel","5982Violet.Simmons@shaw.ca","retro-1279638427","Vlan7"
305,"2022-06-13 14:11:48","2021-12-13 14:11:48",1,"wolf","9234Alexa.Nelson@telus.net","heard-916922698","Vlan4"
306,"2022-06-13 14:38:20","2021-12-13 14:38:20",0,"hand","18551Shelby.Gonzales@live.com","carles-1218236164","Vlan7"
307,"2022-06-13 15:12:57","2021-12-13 15:12:57",1,"skateboard","27180Thomas.Kelly@gmx.com","authentic-2001485922","Vlan8"
308,"2022-06-13 14:00:07","2021-12-13 14:00:07",0,"lo-fi","1694Leah.Morris@shaw.ca","hella-1243026940","Vlan4"
309,"2022-06-13 15:55:23","2021-12-13 15:55:23",0,"polaroid","34634Matthew.Gonzales@gmail.com","readymade-1302314016","Vlan5"
310,"2022-06-13 14:12:21","2021-12-13 14:12:21",2,"retro","9400Colby.Clark@live.com","vice-504220739","Vlan5"
311,"2022-06-13 14:03:15","2021-12-13 14:03:15",0,"Lomo","4726Lily.Davis@telus.net","terry-262379355","Vlan5"
312,"2022-06-13 15:37:23","2021-12-13 15:37:23",1,"Brooklyn","31755Nathan.Russell@telus.net","butcher-551135714","Vlan3"
313,"2022-06-13 15:09:31","2021-12-13 15:09:31",0,"shorts","26546Dalton.Davis@microsoft.com","high-1323775874","Vlan5"
314,"2022-06-13 14:02:27","2021-12-13 14:02:27",2,"put","4352Terica.Cox@gmail.com","life-1499610959","Vlan5"
315,"2022-06-13 15:48:03","2021-12-13 15:48:03",0,"terry","33429Autumn.Pitt@hotmail.com","government-524070796","Vlan4"
316,"2022-06-13 15:24:18","2021-12-13 15:24:18",0,"high","29476Kelly.Rivera@rogers.ca","life-1440486678","Vlan1"
317,"2022-06-13 14:24:31","2021-12-13 14:24:31",2,"Polaroid","14047Luke.Wilson@gmx.com","truffaut-1957604688","Vlan10"
318,"2022-06-13 14:06:00","2021-12-13 14:06:00",2,"Polaroid","6415Angelina.Russell@gmx.com","hoodie-1996679321","Vlan7"
319,"2022-06-13 14:20:03","2021-12-13 14:20:03",0,"life","12289Hunter.Cook@telus.net","put-187700819","Vlan5"
320,"2022-06-13 14:06:46","2021-12-13 14:06:46",2,"butcher","6878Kaitlyn.Perry@hotmail.com","craft-1525586156","Vlan5"
321,"2022-06-13 14:26:51","2021-12-13 14:26:51",2,"sriracha","14912Tyler.Nelson@rogers.ca","Dreamcatcher-1563940293","Vlan8"
322,"2022-06-13 14:06:40","2021-12-13 14:06:40",1,"richardson","6816Sarah.Simmons@shaw.ca","pack-1108975104","Vlan8"
323,"2022-06-13 14:37:10","2021-12-13 14:37:10",1,"odd","18138Jennifer.Verstraete@rogers.ca","tofu-1549351327","Vlan3"
324,"2022-06-13 14:53:14","2021-12-13 14:53:14",0,"terry","22831Emma.Gomes@microsoft.com","haven't-1638053399","Vlan1"
325,"2022-06-13 14:08:22","2021-12-13 14:08:22",1,"kale","7699Kiara.Rodriguez@microsoft.com","synth-169773823","Vlan10"
326,"2022-06-13 14:01:59","2021-12-13 14:01:59",2,"artisan","3954Steven.Daeninck@telus.net","pinterest-1819950316","Vlan10"
327,"2022-06-13 14:42:34","2021-12-13 14:42:34",2,"vegan","19849Aaron.Turner@gmx.com","pickled-572389632","Vlan10"
328,"2022-06-13 15:12:10","2021-12-13 15:12:10",1,"trust","27020Aaron.Jenkins@shaw.ca","eye-352389778","Vlan2"
329,"2022-06-13 13:59:37","2021-12-13 13:59:37",0,"pickled","179Daniel.Jenkins@microsoft.com","kale-2112062600","Vlan8"
330,"2022-06-13 14:14:41","2021-12-13 14:14:41",1,"womn","10264Melissa.Henderson@microsoft.com","art-80621641","Vlan3"
331,"2022-06-13 15:48:23","2021-12-13 15:48:23",2,"tofu","33498Elizabeth.Martinez@shaw.ca","Leggings-1621473356","Vlan8"
332,"2022-06-13 14:59:20","2021-12-13 14:59:20",2,"pickled","24296Natalie.Gomes@telus.net","fixie-246041189","Vlan8"
333,"2022-06-13 14:00:54","2021-12-13 14:00:54",1,"carles","2890Lily.Perez@microsoft.com","pop-up-1285459208","Vlan10"
334,"2022-06-13 13:59:47","2021-12-13 13:59:47",1,"loko","934Miguel.Allen@live.com","of-1055408428","Vlan3"
335,"2022-06-13 14:07:16","2021-12-13 14:07:16",2,"Marfa","7164Isabella.Bryant@live.com","cred-1587998703","Vlan8"
336,"2022-06-13 15:12:10","2021-12-13 15:12:10",2,"artisan","27020Aaron.Jenkins@shaw.ca","butcher-1073774255","Vlan1"
337,"2022-06-13 14:29:02","2021-12-13 14:29:02",2,"street","15688Caroline.King@gmx.com","Umami-1249428827","Vlan1"
338,"2022-06-13 14:25:05","2021-12-13 14:25:05",2,"Tofu","14258Alexa.Murphy@telus.net","eye-1183228197","Vlan10"
339,"2022-06-13 15:32:11","2021-12-13 15:32:11",2,"point","30912Samuel.Gray@att.com","american-822769077","Vlan1"
340,"2022-06-13 15:50:18","2021-12-13 15:50:18",2,"problem","33799Mia.Morgan@telus.net","craft-2141975384","Vlan9"
341,"2022-06-13 15:46:46","2021-12-13 15:46:46",1,"narwhal","33222Rosalinda.Foster@hotmail.com","tofu-726523683","Vlan1"
342,"2022-06-13 14:00:10","2021-12-13 14:00:10",0,"skateboard","1813Tristan.Perry@live.com","richardson-1368292263","Vlan4"
343,"2022-06-13 14:31:39","2021-12-13 14:31:39",0,"fanny","16434Jasmine.Anderson@att.com","dreamcatcher-1773069237","Vlan3"
344,"2022-06-13 14:06:06","2021-12-13 14:06:06",2,"kale","6471Danielle.Sanders@microsoft.com","life-825245227","Vlan8"
345,"2022-06-13 13:59:37","2021-12-13 13:59:37",1,"apparel","63Sara.Morris@gmx.com","Brooklyn-668694820","Vlan9"
346,"2022-06-13 14:54:31","2021-12-13 14:54:31",0,"stumptown","23131Jordan.Rivera@shaw.ca","Lomo-13679144","Vlan10"
347,"2022-06-13 14:09:10","2021-12-13 14:09:10",2,"denim","8084Aaliyah.Wright@microsoft.com","thing-241895371","Vlan8"
348,"2022-06-13 13:59:40","2021-12-13 13:59:40",1,"fund","487Angela.Daeninck@gmx.com","odd-1305953150","Vlan4"
349,"2022-06-13 14:42:23","2021-12-13 14:42:23",2,"marfa","19807Angelina.Torres@rogers.ca","semiotics-1815055425","Vlan7"
350,"2022-06-13 14:35:38","2021-12-13 14:35:38",0,"batch","17639Pilar.Price@hotmail.com","gastropub-1564097439","Vlan10"
351,"2022-06-13 15:33:16","2021-12-13 15:33:16",1,"terry","31081Nicholas.Perry@shaw.ca","vegan-2042632765","Vlan2"
352,"2022-06-13 14:08:55","2021-12-13 14:08:55",2,"heard","7976Raymundo.Robinson@att.com","Polaroid-584312875","Vlan7"
353,"2022-06-13 15:18:42","2021-12-13 15:18:42",0,"Iphone","28332Isabel.Adams@microsoft.com","mcsweeney's-1048374654","Vlan4"
354,"2022-06-13 15:07:35","2021-12-13 15:07:35",2,"Messenger","26117Hunter.Barnes@telus.net","wolf-2117842339","Vlan4"
355,"2022-06-13 14:20:39","2021-12-13 14:20:39",1,"PBR","12581Jason.Robinson@microsoft.com","jean-1098250947","Vlan6"
356,"2022-06-13 14:24:31","2021-12-13 14:24:31",2,"them","14047Luke.Wilson@gmx.com","stumptown-1843997713","Vlan10"
357,"2022-06-13 15:10:41","2021-12-13 15:10:41",0,"they","26752Aaron.Bennett@rogers.ca","gastropub-310103308","Vlan10"
358,"2022-06-13 14:57:11","2021-12-13 14:57:11",1,"jean","23816Jesus.Allen@microsoft.com","beer-1693537416","Vlan8"
359,"2022-06-13 15:13:57","2021-12-13 15:13:57",1,"VHS","27390Connor.Richardson@shaw.ca","chips-1932977164","Vlan7"
360,"2022-06-13 14:26:34","2021-12-13 14:26:34",0,"etsy","14802Ian.Radcliff@microsoft.com","whatever-1329796630","Vlan4"
361,"2022-06-13 14:24:05","2021-12-13 14:24:05",1,"williamsburg","13853Beulah.Pearson@att.com","ethnic-1023903028","Vlan6"
362,"2022-06-13 14:35:59","2021-12-13 14:35:59",0,"echo","17759Vanessa.Miller@telus.net","fap-1737844644","Vlan1"
363,"2022-06-13 14:09:10","2021-12-13 14:09:10",2,"bushwick","8084Aaliyah.Wright@microsoft.com","semiotics-44307356","Vlan2"
364,"2022-06-13 14:15:30","2021-12-13 14:15:30",0,"probably","10629Victor.King@microsoft.com","kogi-118684937","Vlan7"
365,"2022-06-13 14:40:47","2021-12-13 14:40:47",1,"lo-fi","19278Andrea.Hernandez@gmail.com","ennui-367800037","Vlan8"
366,"2022-06-13 15:14:12","2021-12-13 15:14:12",1,"thing","27440Jocelyn.Simmons@live.com","narwhal-1184008548","Vlan10"
367,"2022-06-13 14:00:16","2021-12-13 14:00:16",0,"VHS","2027Carlie.Thompson@hotmail.com","truffaut-1406039241","Vlan10"
368,"2022-06-13 14:16:41","2021-12-13 14:16:41",1,"problem","11054Eric.Robinson@gmx.com","richardson-322184534","Vlan8"
369,"2022-06-13 15:31:00","2021-12-13 15:31:00",0,"DIY","30669Laura.Brooks@gmail.com","seitan-409861881","Vlan9"
370,"2022-06-13 14:11:23","2021-12-13 14:11:23",0,"put","9087Josefa.Roberts@gmx.com","occupy-962623436","Vlan4"
371,"2022-06-13 14:31:25","2021-12-13 14:31:25",0,"Brooklyn","16361Stephanie.McVicar@telus.net","small-1070839759","Vlan8"
372,"2022-06-13 14:25:32","2021-12-13 14:25:32",2,"high","14403Briana.Timms@live.com","williamsburg-372659932","Vlan4"
373,"2022-06-13 15:17:52","2021-12-13 15:17:52",1,"ethnic","28198Victoria.Campbell@telus.net","american-748370876","Vlan1"
374,"2022-06-13 15:40:56","2021-12-13 15:40:56",0,"booth","32345Vanessa.Smith@shaw.ca","hoodie-1001542017","Vlan2"
375,"2022-06-13 13:59:57","2021-12-13 13:59:57",2,"Austin","1366Jared.Cook@rogers.ca","butcher-1595476594","Vlan8"
376,"2022-06-13 14:08:22","2021-12-13 14:08:22",1,"williamsburg","7699Kiara.Rodriguez@microsoft.com","Bicycle-1767019042","Vlan7"
377,"2022-06-13 15:42:30","2021-12-13 15:42:30",2,"synth","32594Antonio.Diaz@att.com","gastropub-700127060","Vlan6"
378,"2022-06-13 14:04:03","2021-12-13 14:04:03",0,"part","5352John.Gomes@telus.net","vegan-790172982","Vlan9"
379,"2022-06-13 15:25:45","2021-12-13 15:25:45",2,"it","29751Alexandra.Hill@live.com","retro-1702143498","Vlan3"
380,"2022-06-13 15:18:09","2021-12-13 15:18:09",0,"Messenger","28236Mia.Washington@live.com","sweater-1158919658","Vlan3"
381,"2022-06-13 14:47:50","2021-12-13 14:47:50",1,"you","21406Evan.Young@microsoft.com","etsy-1016129038","Vlan2"
382,"2022-06-13 14:02:38","2021-12-13 14:02:38",2,"cred","4459Victoria.Peterson@gmx.com","terry-431642533","Vlan2"
383,"2022-06-13 15:02:31","2021-12-13 15:02:31",1,"keffiyeh","24960Leslie.Ross@microsoft.com","tofu-1717736089","Vlan2"
384,"2022-06-13 15:44:19","2021-12-13 15:44:19",2,"Leggings","32849Gabrielle.Green@hotmail.com","shorts-1199301118","Vlan6"
